filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
brass_acoustic_015-063-075.wav ,0.1162225306034088,772.0897909979519,669.9016844396261,1272.6994332550578,0.0449246974349711,-469.8966369628906,66.99674987792969,2.773712635040283,-7.344682693481445,-24.332338333129886,-14.701416015625,-14.116480827331545,-9.24265956878662,-10.724751472473145,-10.103818893432617,-8.274007797241211,-8.083670616149902,-5.048218250274658,-6.3897643089294425,-3.7719566822052,-5.420980453491211,-6.060807228088379,-8.996302604675293,-6.962704181671143,1.8692023754119875,Bass_Acoustic
brass_acoustic_059-046-025.wav ,0.2228722423315048,706.2619071265468,591.4864159193522,1106.7195120574422,0.06129482026734104,-392.8358154296875,189.84429931640625,43.45657348632813,-14.843615531921387,-22.955554962158203,-25.89074897766113,-10.977461814880373,0.5787633061408997,-4.0819196701049805,-2.6950204372406006,2.2231366634368896,-0.2618095874786377,-3.648378849029541,-7.170357704162598,-8.678823471069336,-3.089787721633911,1.7793248891830444,1.4269415140151978,-0.5622211694717407,-4.90354061126709,Bass_Acoustic
brass_acoustic_016-089-050.wav ,0.15327006578445435,4293.149869197559,1397.840548461338,5644.873187996748,0.3970545068641618,-481.355224609375,-52.09819793701172,-29.27272605895996,51.4504508972168,-27.11669158935547,52.54315567016602,-24.3890380859375,16.612838745117188,-31.85564422607422,2.225144624710083,22.57328796386719,-6.393054962158202,-0.8164132833480835,-21.469234466552734,7.891708850860597,-8.98641586303711,21.07437515258789,-3.4722378253936768,-24.39416694641113,-9.087689399719238,Bass_Acoustic
brass_acoustic_046-086-025.wav ,0.7808099985122681,3257.1432378140184,1859.8387756862012,5358.157966040462,0.2951420249277457,-31.477378845214844,111.16578674316406,-118.82320404052734,101.38062286376952,-81.19569396972656,60.11999893188477,-44.32184219360352,30.98664474487305,-20.1458683013916,10.207236289978027,0.6911466717720032,-8.901740074157715,14.78835391998291,-18.563610076904297,19.57935905456543,-19.051244735717773,17.527318954467773,-13.264456748962402,9.17266845703125,-4.606863975524902,Bass_Acoustic
brass_acoustic_046-096-025.wav ,0.7808099985122681,3257.1432378140184,1859.8387756862012,5358.157966040462,0.2951420249277457,-31.477378845214844,111.16578674316406,-118.82320404052734,101.38062286376952,-81.19569396972656,60.11999893188477,-44.32184219360352,30.98664474487305,-20.1458683013916,10.207236289978027,0.6911466717720032,-8.901740074157715,14.78835391998291,-18.563610076904297,19.57935905456543,-19.051244735717773,17.527318954467773,-13.264456748962402,9.17266845703125,-4.606863975524902,Bass_Acoustic
brass_acoustic_006-049-025.wav ,0.2590360939502716,937.4383258071284,889.2596029004902,1722.8429540733382,0.05888728323699423,-292.6334228515625,158.69586181640625,-56.67619323730469,-0.8238275051116943,4.253937244415283,-5.123817443847656,-4.912887096405028,-10.54511260986328,-9.23324489593506,-7.699326038360597,-8.094150543212889,-6.736092567443848,-2.9560821056365967,-2.623192310333252,-3.911189317703247,-4.203465461730957,-0.9008193612098694,0.5673642754554749,2.2557525634765625,-6.0582380294799805,Bass_Acoustic
brass_acoustic_046-064-075.wav ,0.2692180871963501,1897.270167095477,1129.7798182658255,3009.5451928287566,0.15632056087427745,-329.57830810546875,62.4386215209961,-111.30953216552734,15.746593475341795,-26.06761741638184,-13.95138454437256,-11.781163215637207,-7.119140625,-4.99348783493042,-20.379932403564453,-2.6449873447418213,-8.088567733764647,-10.162115097045898,-8.72818660736084,-5.087759971618652,-8.729389190673826,-12.907844543457033,-6.8890910148620605,4.811448574066162,20.92741203308105,Bass_Acoustic
brass_acoustic_006-065-050.wav ,0.19837382435798645,1326.9099013033058,1016.333194049132,2240.4488800578038,0.09476889902456648,-329.6888732910156,88.33042907714844,-73.60779571533203,4.184980392456056,-1.6447522640228271,0.6336077451705933,-6.27114725112915,-10.906103134155273,-4.92415714263916,-12.800349235534668,-11.378705978393555,-8.728250503540039,-0.5814647078514099,-1.0822992324829102,-8.941567420959473,-10.919998168945312,-4.097604751586913,9.876748085021973,29.885425567626953,45.897132873535156,Bass_Acoustic
brass_acoustic_015-066-050.wav ,0.1103186458349228,766.8948874976895,659.3592889618427,1197.6443957731215,0.04359533056358381,-472.5736083984375,71.70077514648438,-1.727488994598389,-10.874190330505373,-25.760143280029297,-17.876049041748047,-19.000436782836914,-12.3455171585083,-12.035146713256836,-10.5388765335083,-8.387765884399414,-7.542000770568848,-6.550487518310548,-11.23318862915039,-8.760156631469728,-5.008346080780028,7.629134654998778,21.00834846496582,31.71426010131836,30.61418914794922,Bass_Acoustic
brass_acoustic_006-031-127.wav ,0.53950035572052,1616.4802755267428,1433.84731683746,2977.99220443461,0.0890308887283237,-235.9936828613281,158.7006378173828,-69.01279449462889,51.069252014160156,-20.314842224121094,17.127704620361328,-20.69766998291016,12.755049705505373,-2.8017306327819824,-1.8433036804199217,10.369832038879396,-4.383575916290283,5.282950401306152,-6.693594932556152,2.255298376083374,-9.03728199005127,-2.25461745262146,-13.079333305358887,-2.5432732105255127,3.6950836181640634,Bass_Acoustic
brass_acoustic_006-070-100.wav ,0.1779002994298935,1667.5020276381147,1090.113933724554,2625.743852736633,0.1302186822615607,-351.9313659667969,52.18335723876953,-91.00426483154295,-9.898616790771484,-21.564298629760746,7.997480869293213,-3.6934564113616943,-4.917962551116943,-8.899331092834473,-13.333578109741213,-10.263769149780273,-4.473179340362549,7.443585395812987,13.39515781402588,38.93415069580078,42.252197265625,32.54987335205078,3.104907512664795,-18.46703147888184,-15.654550552368164,Bass_Acoustic
brass_acoustic_006-060-100.wav ,0.22322146594524386,1376.655000892512,1012.3141854941812,2260.426215904985,0.10846899837427744,-321.8731384277344,96.21134185791016,-92.7812957763672,4.272034645080566,-18.14818572998047,-0.5342668890953064,-7.501708984375,-10.072486877441406,-15.10308074951172,-12.311782836914062,-1.1896892786026,-5.168150424957275,0.5872425436973572,-12.96369743347168,-7.364402294158935,-11.131309509277344,-10.054794311523438,-5.538625717163086,-5.90664005279541,-3.1576030254364014,Bass_Acoustic
brass_acoustic_059-045-050.wav ,0.2933364510536194,730.5153409454057,629.160752499968,1228.7617413294795,0.05395366690751445,-376.8924865722656,205.86436462402344,27.5130615234375,-20.039981842041016,-17.806018829345703,-20.496017456054688,-7.414785861968994,1.7303731441497805,-11.432022094726562,-10.578413963317873,-2.385342836380005,-5.039863586425781,-5.321887969970703,-6.973885536193848,-2.9302492141723637,0.9421178698539734,1.4168630838394165,2.0169155597686768,-3.265665292739868,-3.757090568542481,Bass_Acoustic
brass_acoustic_046-095-050.wav ,0.7808099985122681,3257.1432378140184,1859.8387756862012,5358.157966040462,0.2951420249277457,-31.477378845214844,111.16578674316406,-118.82320404052734,101.38062286376952,-81.19569396972656,60.11999893188477,-44.32184219360352,30.98664474487305,-20.1458683013916,10.207236289978027,0.6911466717720032,-8.901740074157715,14.78835391998291,-18.563610076904297,19.57935905456543,-19.051244735717773,17.527318954467773,-13.264456748962402,9.17266845703125,-4.606863975524902,Bass_Acoustic
